accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	realtime
1.0151725	7.307327	6.344828	0.0	0.0	49	3035	13:11:29
0.9601042	7.4821086	6.4190507	0.0	0.0	50	3071	13:11:29
0.8284191	7.534783	6.284971	0.0	0.0	50	3116	13:11:29
0.5889916	7.6257653	6.4190507	0.0	0.0	50	3154	13:11:29
0.54350036	7.429435	6.4597535	0.0	0.0	49	3195	13:11:29
0.5865973	7.3647895	6.6177754	0.0	0.0	48	3234	13:11:29
0.9433443	7.257047	6.411868	0.0	0.0	49	3275	13:11:29
0.9864412	7.3408465	6.4166565	0.0	0.0	49	3315	13:11:29
1.0391153	7.429435	6.366377	0.0	0.0	50	3355	13:11:29
0.85236186	7.534783	6.349617	0.0	0.0	50	3394	13:11:29
0.6105401	7.632948	6.378348	0.0	0.0	50	3433	13:11:29
0.52913475	7.513234	6.3639827	0.0	0.0	50	3475	13:11:29
0.56265455	7.2762012	6.572284	0.0	0.0	48	3515	13:11:29
0.723071	7.2881727	6.5148215	0.0	0.0	48	3553	13:11:29
0.9217958	7.2618356	6.4166565	0.0	0.0	49	3595	13:11:29
0.9385557	7.398309	6.421445	0.0	0.0	49	3634	13:11:29
0.84278476	7.501263	6.352011	0.0	0.0	50	3672	13:11:29
0.7589851	7.6042166	6.2945485	0.0	0.0	51	3717	13:11:29
0.48843205	7.580274	6.4765134	0.0	0.0	50	3755	13:11:29
0.505192	7.3863378	6.438205	0.0	0.0	49	3795	13:11:29
0.59378016	7.362395	6.639324	0.0	0.0	48	3834	13:11:29
1.0008069	7.3001437	6.421445	0.0	0.0	49	3872	13:11:29
0.99362403	7.352818	6.4142623	0.0	0.0	49	3912	13:11:29
1.0199611	7.4222517	6.325674	0.0	0.0	50	3954	13:11:29
0.7877164	7.515629	6.3639827	0.0	0.0	50	3994	13:11:29
0.5961744	7.5323887	6.409474	0.0	0.0	50	4032	13:11:30
0.5889916	7.49408	6.3903193	0.0	0.0	50	4077	13:11:30
0.54350036	7.362395	6.4980617	0.0	0.0	49	4113	13:11:30
0.71588814	7.491686	6.454965	0.0	0.0	49	4151	13:11:30
1.0726352	7.2594414	6.366377	0.0	0.0	49	4196	13:11:30
1.0582695	7.273807	6.316097	0.0	0.0	49	4233	13:11:30
0.91700727	7.412675	6.352011	0.0	0.0	50	4275	13:11:30
0.7877164	7.642525	6.4956675	0.0	0.0	50	4313	13:11:30
0.44294083	7.6185822	6.4573593	0.0	0.0	50	4352	13:11:30
0.40463245	7.518023	6.577073	0.0	0.0	49	4393	13:11:30
0.45491222	7.4030976	6.5651016	0.0	0.0	48	4433	13:11:30
0.84039044	7.3145094	6.483696	0.0	0.0	49	4476	13:11:30
1.1061549	7.204373	6.2873654	0.0	0.0	49	4512	13:11:30
1.0199611	7.395915	6.4501762	0.0	0.0	49	4552	13:11:30
0.8140534	7.4988685	6.308914	0.0	0.0	50	4592	13:11:30
0.531529	7.680834	6.483696	0.0	0.0	50	4633	13:11:30
0.3974496	7.553937	6.4166565	0.0	0.0	50	4672	13:11:30
0.43096948	7.4030976	6.349617	0.0	0.0	49	4713	13:11:30
0.86912173	7.1373334	6.2322974	0.0	0.0	49	4751	13:11:30
1.1372806	6.9912825	6.1293435	0.0	0.0	49	4794	13:11:30
1.1708003	7.1564875	6.409474	0.0	0.0	49	4834	13:11:30
0.8547561	7.501263	6.6704497	0.0	0.0	49	4874	13:11:30
0.4070267	7.90829	6.8859344	0.0	0.0	49	4914	13:11:30
0.17717634	8.025609	6.6800265	0.0	0.0	50	4952	13:11:30
0.22027329	7.8197017	6.4334164	0.0	0.0	51	4992	13:11:30
0.4285752	7.369578	6.3975024	0.0	0.0	49	5035	13:11:31
0.85236186	7.1301503	6.3735595	0.0	0.0	48	5074	13:11:31
1.2138973	7.020014	6.318491	0.0	0.0	48	5112	13:11:31
1.1803775	7.2618356	6.3831367	0.0	0.0	49	5151	13:11:31
0.86193895	7.6640735	6.4334164	0.0	0.0	50	5192	13:11:31
0.51955765	7.7742105	6.4166565	0.0	0.0	51	5231	13:11:31
0.23942748	7.580274	6.3544054	0.0	0.0	50	5272	13:11:31
0.25858167	7.4174633	6.605804	0.0	0.0	48	5310	13:11:31
0.6703969	7.2618356	6.428628	0.0	0.0	49	5350	13:11:31
1.0247496	7.1995845	6.471725	0.0	0.0	48	5391	13:11:31
1.0582695	7.3743663	6.407079	0.0	0.0	49	5430	13:11:31
0.8786988	7.5323887	6.4405994	0.0	0.0	50	5473	13:11:31
0.6656084	7.6042166	6.426234	0.0	0.0	50	5512	13:11:31
0.4764607	7.640131	6.4693303	0.0	0.0	50	5553	13:11:31
0.3998439	7.467743	6.4597535	0.0	0.0	49	5593	13:11:31
0.38547826	7.407886	6.4860907	0.0	0.0	49	5636	13:11:31
0.7972935	7.2762012	6.445388	0.0	0.0	49	5673	13:11:31
0.96489275	7.290567	6.3735595	0.0	0.0	49	5710	13:11:31
0.9816527	7.4030976	6.402291	0.0	0.0	49	5756	13:11:31
0.7709565	7.5467544	6.404685	0.0	0.0	50	5792	13:11:31
0.5219519	7.726325	6.395108	0.0	0.0	50	5831	13:11:31
0.4668836	7.47732	6.407079	0.0	0.0	49	5872	13:11:31
0.44533512	7.4030976	6.524399	0.0	0.0	49	5915	13:11:31
0.55786604	7.309721	6.526793	0.0	0.0	48	5952	13:11:31
0.8332076	7.3576064	6.4525704	0.0	0.0	49	5990	13:11:31
1.1037607	7.3600006	6.3807425	0.0	0.0	49	6031	13:11:32
1.0223553	7.3384523	6.2945485	0.0	0.0	50	6071	13:11:32
0.7326481	7.613794	6.4932733	0.0	0.0	50	6115	13:11:32
0.5363176	7.599428	6.4190507	0.0	0.0	50	6153	13:11:32
0.28252444	7.57788	6.4932733	0.0	0.0	49	6193	13:11:32
0.37350687	7.4414062	6.6273527	0.0	0.0	48	6234	13:11:32
0.7829279	7.3767605	6.5052447	0.0	0.0	49	6275	13:11:32
0.9888355	7.249864	6.3472223	0.0	0.0	49	6312	13:11:32
1.1875603	7.273807	6.2921543	0.0	0.0	50	6353	13:11:32
0.9768641	7.472532	6.3137026	0.0	0.0	50	6393	13:11:32
0.63208854	7.6090055	6.526793	0.0	0.0	49	6432	13:11:32
0.43336374	7.642525	6.5387645	0.0	0.0	49	6474	13:11:32
0.33519846	7.472532	6.5363703	0.0	0.0	49	6511	13:11:32
0.54828894	7.3384523	6.3735595	0.0	0.0	49	6554	13:11:32
0.8667275	7.369578	6.3735595	0.0	0.0	49	6594	13:11:32
1.0750294	7.395915	6.359194	0.0	0.0	50	6633	13:11:32
1.1205206	7.391126	6.3544054	0.0	0.0	50	6673	13:11:32
0.8739103	7.474926	6.4789076	0.0	0.0	49	6714	13:11:32
0.505192	7.616188	6.5220046	0.0	0.0	49	6753	13:11:32
0.37111259	7.515629	6.4765134	0.0	0.0	49	6793	13:11:32
0.36632404	7.450983	6.5220046	0.0	0.0	49	6833	13:11:32
0.52674043	7.4007034	6.5004563	0.0	0.0	49	6876	13:11:32
0.845179	7.328875	6.3544054	0.0	0.0	49	6911	13:11:32
0.9289786	6.9888883	6.299337	0.0	0.0	48	6953	13:11:32
2.152453	6.1054006	6.759038	0.0	0.0	44	6993	13:11:32
2.0925963	7.431829	7.099025	0.0	0.0	47	7032	13:11:33
0.10055954	7.7502675	6.818895	0.0	0.0	49	7075	13:11:33
-0.045491222	7.4845033	6.3735595	0.0	0.0	50	7113	13:11:33
0.46209505	7.434223	6.3280683	0.0	0.0	50	7153	13:11:33
0.9888355	7.204373	6.177229	0.0	0.0	50	7194	13:11:33
0.89067024	7.3647895	6.510033	0.0	0.0	49	7234	13:11:33
0.9385557	7.3576064	6.3472223	0.0	0.0	49	7276	13:11:33
0.9194015	7.429435	6.385531	0.0	0.0	50	7314	13:11:33
0.5698374	7.6904106	6.421445	0.0	0.0	50	7352	13:11:33
0.4166038	7.6904106	6.471725	0.0	0.0	50	7391	13:11:33
0.39505535	7.47732	6.428628	0.0	0.0	49	7431	13:11:33
0.5363176	7.4198575	6.4860907	0.0	0.0	49	7473	13:11:33
0.8786988	7.3312693	6.409474	0.0	0.0	49	7512	13:11:33
0.9696813	7.371972	6.402291	0.0	0.0	49	7553	13:11:33
0.9768641	7.3480296	6.3903193	0.0	0.0	49	7592	13:11:33
0.8379962	7.5084457	6.411868	0.0	0.0	50	7635	13:11:33
0.6153286	7.623371	6.385531	0.0	0.0	50	7675	13:11:33
0.44294083	7.5491486	6.428628	0.0	0.0	50	7717	13:11:33
0.4644893	7.412675	6.4693303	0.0	0.0	49	7756	13:11:33
0.60335726	7.395915	6.4573593	0.0	0.0	49	7795	13:11:33
0.9433443	7.333664	6.4334164	0.0	0.0	49	7834	13:11:33
1.1923488	7.379155	6.4190507	0.0	0.0	49	7874	13:11:33
0.9529214	7.4461946	6.3639827	0.0	0.0	50	7915	13:11:33
0.7685622	7.5419655	6.3735595	0.0	0.0	50	7955	13:11:33
0.45730647	7.6257653	6.4597535	0.0	0.0	50	7994	13:11:33
0.3232271	7.4629545	6.4980617	0.0	0.0	49	8037	13:11:34
0.4932206	7.3576064	6.572284	0.0	0.0	48	8073	13:11:34
0.74701375	7.312115	6.4190507	0.0	0.0	49	8113	13:11:34
0.9888355	7.26423	6.3711653	0.0	0.0	49	8156	13:11:34
1.0510867	7.3815494	6.368771	0.0	0.0	49	8194	13:11:34
0.9122187	7.4988685	6.2873654	0.0	0.0	50	8235	13:11:34
0.66321415	7.5874567	6.5196104	0.0	0.0	49	8276	13:11:34
0.40223816	7.5587254	6.5220046	0.0	0.0	49	8317	13:11:34
0.26337022	7.6281595	6.241874	0.0	0.0	51	8355	13:11:34
0.4932206	7.431829	6.411868	0.0	0.0	49	8394	13:11:34
0.9481328	7.450983	6.1987777	0.0	0.0	50	8433	13:11:34
1.0032011	7.4461946	6.2538457	0.0	0.0	50	8475	13:11:34
0.9624985	7.573091	6.019207	0.0	0.0	52	8515	13:11:34
0.7110996	7.822096	6.4142623	0.0	0.0	51	8554	13:11:34
0.47167215	7.8268843	6.203566	0.0	0.0	52	8595	13:11:34
0.32562137	7.8699813	6.282577	0.0	0.0	51	8636	13:11:34
0.3902668	7.8556156	6.30652	0.0	0.0	51	8675	13:11:34
0.34716985	7.781393	6.261029	0.0	0.0	51	8717	13:11:34
0.50998056	7.6880164	6.1892004	0.0	0.0	51	8757	13:11:34
0.9217958	7.5060515	6.237086	0.0	0.0	50	8794	13:11:34
0.9864412	7.4007034	6.2873654	0.0	0.0	50	8838	13:11:34
0.9337672	7.4438004	6.299337	0.0	0.0	50	8873	13:11:34
1.1277034	7.3025384	6.3328567	0.0	0.0	49	8915	13:11:34
0.94573855	7.415069	6.3352513	0.0	0.0	50	8955	13:11:34
0.91700727	7.4198575	6.378348	0.0	0.0	50	8996	13:11:34
0.9696813	7.429435	6.2753944	0.0	0.0	50	9034	13:11:35
1.1061549	7.393521	6.186806	0.0	0.0	50	9074	13:11:35
0.91461295	7.7047763	6.117372	0.0	0.0	52	9115	13:11:35
0.7972935	7.7933645	5.9617443	0.0	0.0	53	9155	13:11:35
0.7110996	7.850827	6.0838523	0.0	0.0	52	9196	13:11:35
0.7326481	8.303345	5.4661293	0.0	0.0	57	9235	13:11:35
0.7781393	8.298556	5.540352	0.0	0.0	56	9276	13:11:35
0.7541966	8.669669	5.454158	0.0	0.0	58	9313	13:11:35
0.37829542	8.578687	5.5283804	0.0	0.0	57	9354	13:11:35
0.35914123	8.794171	5.3703585	0.0	0.0	59	9395	13:11:35
0.41181526	8.971348	5.2314906	0.0	0.0	60	9434	13:11:35
0.3232271	9.019233	5.200365	0.0	0.0	60	9475	13:11:35
0.3519584	8.93304	5.133325	0.0	0.0	60	9514	13:11:35
0.28970724	8.940222	5.1213536	0.0	0.0	60	9554	13:11:35
0.34716985	8.925857	4.908263	0.0	0.0	61	9597	13:11:35
0.3423813	8.935433	4.8938975	0.0	0.0	61	9634	13:11:35
0.43815228	8.846846	4.95136	0.0	0.0	61	9674	13:11:35
0.339987	8.655303	4.6281333	0.0	0.0	62	9715	13:11:35
0.65124273	8.652909	5.0854397	0.0	0.0	60	9754	13:11:35
0.20111908	8.504464	5.255433	0.0	0.0	58	9794	13:11:35
0.117319465	8.645726	5.2243075	0.0	0.0	59	9838	13:11:35
0.2083019	8.518829	5.61218	0.0	0.0	57	9877	13:11:35
0.37590113	8.55235	5.95935	0.0	0.0	55	9916	13:11:35
0.67279124	8.4230585	5.3296556	0.0	0.0	58	9955	13:11:35
0.34956414	8.540379	5.803722	0.0	0.0	56	9996	13:11:35
0.35914123	8.051947	5.593026	0.0	0.0	55	10040	13:11:36
0.41420954	8.363202	6.0239954	0.0	0.0	54	10073	13:11:36
0.7996878	8.45179	6.014418	0.0	0.0	55	10113	13:11:36
0.44054657	8.458973	6.1700463	0.0	0.0	54	10154	13:11:36
0.4166038	8.219545	5.715134	0.0	0.0	55	10195	13:11:36
0.3232271	8.279403	5.312896	0.0	0.0	57	10235	13:11:36
0.4668836	7.9968777	4.865166	0.0	0.0	59	10277	13:11:36
0.08140534	7.9513865	4.905869	0.0	0.0	58	10315	13:11:36
0.5818088	8.044764	4.601796	0.0	0.0	60	10353	13:11:36
0.52913475	7.678439	5.320079	0.0	0.0	55	10396	13:11:36
0.39505535	8.123775	5.3799353	0.0	0.0	57	10436	13:11:36
0.42139238	8.2387	5.837242	0.0	0.0	55	10477	13:11:36
0.36392978	8.114198	6.079064	0.0	0.0	53	10516	13:11:36
0.102953814	8.126168	6.273	0.0	0.0	52	10555	13:11:36
-0.6081458	8.504464	6.8069234	0.0	0.0	51	10596	13:11:36
0.023942748	8.08786	6.141315	0.0	0.0	53	10635	13:11:36
0.2083019	8.516436	5.619363	0.0	0.0	57	10676	13:11:36
-0.29210153	8.095043	5.9641385	0.0	0.0	54	10715	13:11:36
-0.46209505	8.482916	6.3998966	0.0	0.0	53	10755	13:11:36
0.26337022	7.884347	6.5842557	0.0	0.0	50	10795	13:11:36
0.3040729	7.743085	6.517216	0.0	0.0	50	10835	13:11:36
0.5985687	7.6688623	6.064698	0.0	0.0	52	10874	13:11:36
1.515576	7.2881727	5.1045938	0.0	0.0	56	10913	13:11:36
1.4652961	7.2546525	5.9018874	0.0	0.0	51	10955	13:11:36
0.019154198	7.2354984	5.803722	0.0	0.0	51	10995	13:11:36
-0.2849187	7.683228	6.488485	0.0	0.0	50	11036	13:11:37
0.24421602	7.7574506	6.138921	0.0	0.0	52	11077	13:11:37
0.29689008	7.6353426	6.0239954	0.0	0.0	52	11116	13:11:37
-0.76137936	7.762239	6.1820173	0.0	0.0	52	11156	13:11:37
-0.08619389	7.7574506	6.359194	0.0	0.0	51	11195	13:11:37
0.69194543	7.6616793	6.385531	0.0	0.0	50	11237	13:11:37
-0.023942748	7.9394155	6.6776323	0.0	0.0	50	11281	13:11:37
0.026337024	8.047157	5.741471	0.0	0.0	54	11316	13:11:37
0.37111259	7.57788	6.28976	0.0	0.0	50	11353	13:11:37
0.20590763	7.8197017	6.263423	0.0	0.0	51	11394	13:11:37
0.052674048	7.405492	6.0000525	0.0	0.0	51	11433	13:11:37
0.16520496	7.47732	6.490879	0.0	0.0	49	11475	13:11:37
0.9864412	7.518023	6.533976	0.0	0.0	49	11515	13:11:37
1.0343267	7.5850625	6.3472223	0.0	0.0	50	11558	13:11:37
0.9241901	7.4174633	5.851608	0.0	0.0	52	11596	13:11:37
0.9912298	7.290567	5.3464155	0.0	0.0	54	11636	13:11:37
0.53392327	6.9314256	5.444581	0.0	0.0	52	11676	13:11:37
0.83081335	7.0942364	5.5092263	0.0	0.0	52	11714	13:11:37
0.84039044	7.067899	6.2921543	0.0	0.0	49	11757	13:11:37
0.19154198	7.4988685	6.639324	0.0	0.0	48	11797	13:11:37
0.45970076	7.8532214	7.082265	0.0	0.0	48	11834	13:11:37
0.36392978	7.570697	6.8260775	0.0	0.0	48	11877	13:11:37
0.28013015	7.7837873	6.9481854	0.0	0.0	48	11915	13:11:37
0.6296943	8.0687065	7.0535336	0.0	0.0	49	11955	13:11:37
0.6488485	6.893117	7.4868975	0.0	0.0	43	11997	13:11:37
-0.019154198	7.5659084	6.4789076	0.0	0.0	49	12035	13:11:38
-0.11492519	7.005648	6.9673395	0.0	0.0	45	12075	13:11:38
-0.12210801	7.4461946	6.0862465	0.0	0.0	51	12115	13:11:38
0.3974496	6.986494	6.543553	0.0	0.0	47	12154	13:11:38
-0.4836435	7.743085	6.1030064	0.0	0.0	52	12197	13:11:38
0.29210153	7.683228	6.124555	0.0	0.0	51	12238	13:11:38
0.24182175	8.212362	6.8021345	0.0	0.0	50	12276	13:11:38
-0.07901107	7.9513865	6.65369	0.0	0.0	50	12314	13:11:38
-0.17717634	8.296163	6.471725	0.0	0.0	52	12360	13:11:38
0.19154198	7.9561753	5.607392	0.0	0.0	55	12395	13:11:38
0.58420306	8.46855	5.5714774	0.0	0.0	57	12435	13:11:38
1.4293821	7.6712565	5.3727527	0.0	0.0	55	12477	13:11:38
0.81644773	8.080677	5.9018874	0.0	0.0	54	12515	13:11:38
0.36392978	7.6688623	5.2243075	0.0	0.0	56	12555	13:11:38
0.17238778	8.083072	5.954561	0.0	0.0	54	12597	13:11:38
0.39505535	7.7071705	5.29853	0.0	0.0	56	12635	13:11:38
0.60335726	7.431829	6.095824	0.0	0.0	51	12673	13:11:38
0.22266756	8.363202	5.707951	0.0	0.0	56	12713	13:11:38
-0.24182175	8.549955	6.6225643	0.0	0.0	52	12755	13:11:38
0.50758624	8.231517	5.8396363	0.0	0.0	55	12796	13:11:38
1.2689656	8.353624	6.177229	0.0	0.0	54	12837	13:11:38
0.19393626	8.130958	5.5283804	0.0	0.0	56	12875	13:11:38
0.56744313	7.877164	6.0527267	0.0	0.0	53	12915	13:11:38
0.52674043	8.08786	4.9776974	0.0	0.0	58	12957	13:11:38
-0.17717634	7.620977	4.6736245	0.0	0.0	58	12999	13:11:38
-0.43336374	8.43503	5.949773	0.0	0.0	55	13037	13:11:39
0.6488485	7.7837873	4.9705143	0.0	0.0	58	13073	13:11:39
1.1995317	8.08786	5.111777	0.0	0.0	58	13113	13:11:39
-0.0670397	8.085466	5.7199225	0.0	0.0	55	13154	13:11:39
-0.3232271	8.339259	6.203566	0.0	0.0	53	13193	13:11:39
-0.339987	8.425453	6.7207294	0.0	0.0	51	13236	13:11:39
-0.2657645	8.018426	6.6345353	0.0	0.0	50	13275	13:11:39
-0.102953814	8.174054	6.4932733	0.0	0.0	52	13314	13:11:39
0.18435916	7.814913	6.193989	0.0	0.0	52	13354	13:11:39
1.7741576	8.516436	6.0048413	0.0	0.0	55	13395	13:11:39
0.2466103	8.935433	5.032766	0.0	0.0	61	13436	13:11:39
0.019154198	8.813326	4.417437	0.0	0.0	63	13474	13:11:39
2.013585	8.296163	4.8555894	0.0	0.0	60	13514	13:11:39
1.1061549	7.676045	4.7550297	0.0	0.0	58	13556	13:11:39
-0.9505271	9.366403	6.028784	0.0	0.0	57	13593	13:11:39
-1.3192455	8.174054	5.0040345	0.0	0.0	59	13634	13:11:39
-0.9601042	7.8292785	5.6313343	0.0	0.0	54	13675	13:11:39
0.6703969	8.597841	5.856396	0.0	0.0	56	13714	13:11:39
-0.19393626	7.6640735	5.664854	0.0	0.0	54	13755	13:11:39
-2.3200524	8.183631	5.8611846	0.0	0.0	55	13794	13:11:39
0.5698374	6.8356547	5.5714774	0.0	0.0	51	13834	13:11:39
-0.0670397	7.970541	5.791751	0.0	0.0	54	13873	13:11:39
-0.55307746	7.022408	5.810905	0.0	0.0	50	13913	13:11:39
-0.70870537	9.098245	6.481302	0.0	0.0	55	13953	13:11:39
0.42378664	8.3679905	5.849213	0.0	0.0	55	13993	13:11:39
0.21548474	9.244295	5.444581	0.0	0.0	60	14034	13:11:40
2.4948344	8.806143	4.9106574	0.0	0.0	62	14072	13:11:40
0.94095	8.880365	4.515602	0.0	0.0	63	14116	13:11:40
0.7326481	7.439012	5.9473786	0.0	0.0	51	14153	13:11:40
0.9337672	8.818114	5.8779445	0.0	0.0	56	14193	13:11:40
1.2737542	7.7143536	5.195576	0.0	0.0	56	14234	13:11:40
-1.0295382	7.642525	5.5786605	0.0	0.0	54	14275	13:11:40
-0.9194015	7.7742105	4.312089	0.0	0.0	61	14316	13:11:40
-0.4166038	7.185219	5.047131	0.0	0.0	55	14353	13:11:40
0.5889916	7.3384523	5.1429024	0.0	0.0	55	14393	13:11:40
-0.37590113	8.6984005	6.5220046	0.0	0.0	53	14434	13:11:40
0.70870537	7.4533772	5.4924664	0.0	0.0	54	14474	13:11:40
1.5658557	7.9777236	4.8579836	0.0	0.0	59	14512	13:11:40
0.24421602	7.884347	6.5363703	0.0	0.0	50	14552	13:11:40
2.7558103	8.3129225	6.4334164	0.0	0.0	54	14593	13:11:40
1.0965779	8.7822	6.0934296	0.0	0.0	55	14634	13:11:40
0.8786988	7.3671837	7.292961	0.0	0.0	45	14673	13:11:40
-1.6185298	8.351231	5.808511	0.0	0.0	56	14713	13:11:40
0.23224466	8.523619	5.154874	0.0	0.0	59	14753	13:11:40
0.75659084	8.080677	5.111777	0.0	0.0	58	14793	13:11:40
0.47167215	7.762239	6.6680555	0.0	0.0	49	14834	13:11:40
0.23224466	7.103813	5.1261425	0.0	0.0	54	14874	13:11:40
-1.1684061	7.922655	6.6345353	0.0	0.0	50	14914	13:11:40
0.07422252	8.806143	4.8819265	0.0	0.0	61	14954	13:11:40
1.23784	10.185245	4.3264546	0.0	0.0	67	14995	13:11:40
3.4357843	6.732701	7.23071	0.0	0.0	46	15035	13:11:41
2.2147043	8.497281	5.5379577	0.0	0.0	58	15074	13:11:41
1.2234744	8.770228	4.8723493	0.0	0.0	61	15114	13:11:41
1.5203645	8.2387	5.3535986	0.0	0.0	57	15152	13:11:41
0.3232271	8.090255	5.851608	0.0	0.0	54	15192	13:11:41
0.8786988	8.265037	6.3400397	0.0	0.0	53	15234	13:11:41
-0.019154198	7.8173075	5.3871183	0.0	0.0	55	15273	13:11:41
-0.12210801	7.7478733	6.5579185	0.0	0.0	50	15315	13:11:41
0.69194543	7.903501	6.30652	0.0	0.0	52	15355	13:11:41
1.8866886	8.696006	5.8827333	0.0	0.0	57	15397	13:11:41
0.057462595	8.317711	5.516409	0.0	0.0	56	15434	13:11:41
